position,texte,rien
10337,un,un
10338,sommet,sommet
10339,européen,européen
10340,mais,mais
10341,j,j
10342,étais,être
10343,allé,aller
10344,faire,faire
10345,un,un
10346,discours,discours
10347,à,à
10348,côté,côté
10349,devant,devoir
10350,des,du
10351,européens,européens
10352,où,où
10353,j,j
10354,ai,avoir
10355,préconisé,préconiser
10356,précisément,précisément
10357,le,le
10358,lancement,lancement
10359,d,d
10360,un,un
10361,satellite,satellite
10362,orbital,orbital
10363,qui,qui
10364,pourrait,pouvoir
10365,être,être
10366,habité,habiter
10367,par,par
10368,un,un
10369,équipage,équipage
10370,.,.
10371,C,c
10372,est,être
10373,à,à
10374,partir,partir
10375,de,de
10376,là,là
10377,que,que
10378,l,l
10379,europe,europe
10380,technologique,technologique
10381,s,s
10382,est,être
10383,attaquée,attaquer
10384,à,à
10385,ce,ce
10386,problème,problème
10387,pour,pour
10388,ne,ne
10389,pas,pas
10390,être,être
10391,à,à
10392,la,le
10393,traîne,traîne
10394,disons,dire
10395,les,le
10396,choses,chose
10397,des,du
10398,américains,américains
10399,.,.
10400,Là,là
10401,aussi,aussi
10402,il,il
10403,y,y
10404,a,avoir
10405,une,un
10406,certaine,certain
10407,continuité,continuité
10408,vous,vous
10409,voulez,vouloir
10410,bien,bien
10411,vous,vous
10412,réjouir,réjouir
10413,d,d
10414,une,un
10415,initiative,initiative
10416,qui,qui
10417,a,avoir
10418,été,être
10419,je,je
10420,le,le
10421,crois,croire
10422,en,en
10423,effet,effet
10424,importante,important
10425,.,.
10426,J,j
10427,ai,avoir
10428,moins,moins
10429,tendance,tendance
10430,à,à
10431,sourire,sourire
10432,lorsque,lorsque
10433,vous,vous
10434,parlez,parler
10435,de,de
10436,la,le
10437,réussite,réussite
10438,de,de
10439,votre,votre
10440,politique,politique
10441,économique,économique
10442,et,et
10443,lorsque,lorsque
10444,vous,vous
10445,parlez,parler
10446,des,du
10447,exportations,exportation
10448,.,.
10449,Ce,ce
10450,sont,être
10451,surtout,surtout
10452,les,le
10453,exportations,exportation
10454,de,de
10455,produits,produit
10456,industriels,industriel
10457,comme,comme
10458,on,on
10459,dit,dire
10460,manufacturés,manufacturer
10461,qui,qui
10462,représentent,représenter
10463,la,le
10464,puissance,puissance
10465,économique,économique
10466,d,d
10467,un,un
10468,pays,pays
10469,.,.
10470,Or,or
10471,en,en
10472,nous,nous
10473,avons,avoir
10474,eu,avoir
10475,un,un
10476,excédent,excédent
10477,de,de
10478,milliards,milliard
10479,de,de
10480,produits,produit
10481,manufacturés,manufacturer
10482,et,et
10483,en,en
10484,ce,ce
10485,sont,être
10486,les,le
10487,derniers,dernier
10488,comptes,compte
10489,annuels,annuel
10490,de,de
10491,la,le
10492,nation,nation
10493,qui,qui
10494,viennent,venir
10495,de,de
10496,le,le
10497,dire,dire
10498,document,document
10499,officiel,officiel
10500,vous,vous
10501,avez,avoir
10502,atteint,atteindre
10503,avec,avec
10504,moins,moins
10505,milliards,milliard
10506,le,le
10507,plus,plus
10508,grave,grave
10509,déficit,déficit
10510,de,de
10511,produits,produit
10512,industriels,industriel
10513,ou,ou
10514,manufacturés,manufacturer
10515,depuis,depuis
10516,.,.
10517,.,.
10518,.,.
10519,Vous,vous
10520,avez,avoir
10521,battu,battre
10522,le,le
10523,record,record
10524,depuis,depuis
10525,.,.
10526,Naturellement,naturellement
10527,si,si
10528,on,on
10529,commence,commencer
10530,comme,comme
10531,cela,cela
10532,avec,avec
10533,le,le
10534,dernier,dernier
10535,mois,moi|mois
10536,qui,qui
10537,a,avoir
10538,été,être
10539,très,très
10540,détestable,détestable
10541,vous,vous
10542,le,le
10543,savez,savoir
10544,plus,plus
10545,de,de
10546,milliards,milliard
10547,de,de
10548,déficit,déficit
10549,naturellement,naturellement
10550,si,si
10551,on,on
10552,s,s
10553,engage,engager
10554,dans,dans
10555,l,l
10556,europe,europe
10557,comme,comme
10558,cela,cela
10559,on,on
10560,s,s
10561,y,y
10562,cassera,casser
10563,les,le
10564,reins,rein
10565,.,.
10566,Il,il
10567,faut,falloir
10568,donc,donc
10569,que,que
10570,toutes,tout
10571,les,le
10572,forces,force|forces
10573,économiques,économique
10574,françaises,français
10575,parmi,parmi
10576,lesquelles,lequel
10577,je,je
10578,compte,compter
10579,notre,notre
10580,qualité,qualité
10581,de,de
10582,travail,travail
10583,par,par
10584,les,le
10585,travailleurs,travailleur
10586,eux,eux
10587,mêmes,même
10588,se,se
10589,mettent,mettre
10590,à,à
10591,l,l
10592,ouvrage,ouvrage
10593,pour,pour
10594,réussir,réussir
10595,la,le
10596,place,place
10597,de,de
10598,la,le
10599,france,france
10600,dans,dans
10601,l,l
10602,europe,europe
10603,.,.
10604,Enfin,enfin
10605,vous,vous
10606,avez,avoir
10607,parlé,parler
10608,tout,tout
10609,à,à
10610,l,l
10611,heure,heure
10612,de,de
10613,l,l
10614,inflation,inflation
10615,en,en
10616,vous,vous
10617,réjouissant,réjouir
10618,du,du
10619,point,point
10620,où,où
10621,vous,vous
10622,en,en
10623,étiez,être
10624,arrivé,arriver
10625,c,c
10626,est,être
10627,à,à
10628,dire,dire
10629,environ,environ
10630,",",","
10631,d,d
10632,augmentation,augmentation
10633,seulement,seulement
10634,.,.
10635,C,c
10636,est,être
10637,une,un
10638,réussite,réussite
10639,par,par
10640,rapport,rapport
10641,aux,au
10642,années,année
10643,précédentes,précédent
10644,c,c
10645,était,être
10646,en,en
10647,c,c
10648,était,être
10649,près,près
10650,de,de
10651,lorsque,lorsque
10652,je,je
10653,suis,suivre|être
10654,arrivé,arriver
10655,à,à
10656,la,le
10657,présidence,présidence
10658,de,de
10659,la,le
10660,république,république
10661,en,en
10662,il,il
10663,y,y
10664,a,avoir
10665,eu,avoir
10666,véritablement,véritablement
10667,une,un
10668,courbe,courbe
10669,qui,qui
10670,tombe,tomber
10671,vers,vers
10672,le,le
10673,bas,bas
10674,et,et
10675,cette,ce
10676,fois,foi|fois
10677,ci,ci
10678,on,on
10679,peut,pouvoir
10680,dire,dire
10681,vers,vers
10682,le,le
10683,bas,bas
10684,avec,avec
10685,joie,joie
10686,que,que
10687,vous,vous
10688,avez,avoir
10689,poursuivie,poursuivre
10690,.,.
10691,J,j
10692,y,y
10693,vois,voir
10694,encore,encore
10695,une,un
10696,réussite,réussite
10697,à,à
10698,travers,travers
10699,et,et
10700,ans,an
10701,.,.
10702,C,c
10703,est,être
10704,bien,bien
10705,il,il
10706,faudrait,falloir
10707,continuer,continuer
10708,.,.
10709,Je,je
10710,ne,ne
10711,veux,vouloir
10712,pas,pas
10713,poser,poser
10714,les,le
10715,problèmes,problème
10716,qui,qui
10717,nous,nous
10718,opposent,opposer
10719,d,d
10720,une,un
10721,façon,façon
10722,générale,général
10723,il,il
10724,suffit,suffire
10725,de,de
10726,vous,vous
10727,entendre,entendre
10728,toujours,toujours
10729,en,en
10730,termes,terme
10731,de,de
10732,rupture,rupture
10733,.,.
10734,Il,il
10735,faudra,falloir
10736,continuer,continuer
10737,après,après
10738,le,le
10739,mai,mai
10740,de,de
10741,cette,ce
10742,année,année
10743,une,un
10744,politique,politique
10745,anti,anti
10746,inflationniste,inflationniste
10747,.,.
10748,Rappelez,rappeler
10749,vous,vous
10750,que,que
10751,vous,vous
10752,avez,avoir
10753,dû,devoir
10754,quitter,quitter
10755,vous,vous
10756,même,même
10757,le,le
10758,pouvoir,pouvoir
10759,en,en
10760,vous,vous
10761,avez,avoir
10762,cédé,céder
10763,la,le
10764,place,place
10765,à,à
10766,barre,barre
10767,parce,parce
10768,que,que
10769,vous,vous
10770,aviez,avoir
10771,échoué,échouer
10772,dans,dans
10773,votre,votre
10774,lutte,lutte
10775,contre,contre
10776,l,l
10777,inflation,inflation
10778,et,et
10779,barre,barre
10780,vous,vous
10781,avait,avoir
10782,condamné,condamner
10783,à,à
10784,cette,ce
10785,époque,époque
10786,très,très
10787,sévèrement,sévèrement
10788,.,.
10789,On,on
10790,ne,ne
10791,va,aller
10792,pas,pas
10793,revenir,revenir
10794,là,là
10795,dessus,dessus
10796,.,.
10797,.,.
10798,.,.
10799,On,on
10800,condamne,condamner
10801,ceci,ceci
10802,on,on
10803,condamne,condamner
10804,cela,cela
10805,.,.
10806,.,.
10807,.,.
10808,Vous,vous
10809,avez,avoir
10810,condamné,condamner
10811,mon,mon
10812,action,action
10813,je,je
10814,pourrais,pouvoir
10815,condamner,condamner
10816,la,le
10817,vôtre,vôtre
10818,.,.
10819,Je,je
10820,vais,aller
10821,reprendre,reprendre
10822,le,le
10823,même,même
10824,raisonnement,raisonnement
10825,quand,quand
10826,vous,vous
10827,aurez,avoir
10828,expliqué,expliquer
10829,que,que
10830,les,le
10831,gouvernements,gouvernement
10832,socialistes,socialiste
10833,ont,avoir
10834,échoué,échouer
10835,quand,quand
10836,j,j
10837,aurai,avoir
10838,expliqué,expliquer
10839,que,que
10840,votre,votre
10841,gouvernement,gouvernement
10842,a,avoir
10843,échoué,échouer
10844,en,en
10845,quoi,quoi
10846,aurons,avoir
10847,nous,nous
10848,fait,faire
10849,avancer,avancer
10850,les,le
10851,affaires,affaire
10852,de,de
10853,la,le
10854,france,france
10855,.,.
10856,.,.
10857,.,.
10858,Et,et
10859,je,je
10860,souhaite,souhaiter
10861,que,que
10862,pour,pour
10863,ce,ce
10864,qui,qui
10865,reste,rester
10866,de,de
10867,notre,notre
10868,entretien,entretien
10869,nous,nous
10870,puissions,pouvoir
10871,vraiment,vraiment
10872,aborder,aborder
10873,l,l
10874,avenir,avenir
10875,en,en
10876,disant,dire
10877,a,à
10878,partir,partir
10879,de,de
10880,ce,ce
10881,fameux,fameux
10882,mai,mai
10883,même,même
10884,un,un
10885,peu,peu
10886,plus,plus
10887,tard,tard
10888,que,que
10889,va,aller
10890,t,t
10891,on,on
10892,faire,faire
10893,.,.
10894,.,.
10895,.,.
10896,La,le
10897,politique,politique
10898,que,que
10899,je,je
10900,préconiserais,préconiser
10901,serait,être
10902,une,un
10903,politique,politique
10904,pour,pour
10905,la,le
10906,france,france
10907,.,.
10908,.,.
10909,.,.
10910,Je,je
10911,n,n
10912,ai,avoir
10913,pas,pas
10914,imposé,imposer
10915,d,d
10916,opinion,opinion
10917,sectaire,sectaire
10918,croyez,croire
10919,le,le
10920,et,et
10921,la,le
10922,france,france
10923,s,s
10924,est,être
10925,trouvée,trouver
10926,mieux,mieux
10927,dans,dans
10928,l,l
10929,europe,europe
10930,à,à
10931,la,le
10932,fin,fin
10933,de,de
10934,mon,mon
10935,mandat,mandat
10936,c,c
10937,est,être
10938,à,à
10939,dire,dire
10940,maintenant,maintenant
10941,qu,qu
10942,elle,elle
10943,n,n
10944,y,y
10945,était,être
10946,auparavant,auparavant
10947,.,.
10948,Les,le
10949,exportations,exportation
10950,sont,être
10951,un,un
10952,problème,problème
10953,important,important
10954,et,et
10955,vous,vous
10956,avez,avoir
10957,monsieur,monsieur
10958,mitterrand,mitterrand
10959,comme,comme
10960,toujours,toujours
10961,une,un
10962,approche,approche
10963,romantique,romantique
10964,des,du
10965,problèmes,problème
10966,économiques,économique
10967,c,c
10968,est,être
10969,d,d
10970,ailleurs,ailleurs
10971,par,par
10972,certains,certain
10973,côtés,côté
10974,sympathique,sympathique
10975,mais,mais
10976,parfois,parfois
10977,un,un
10978,peu,peu
10979,irréel,irréel
10980,.,.
10981,C,c
10982,est,être
10983,vrai,vrai
10984,qu,qu
10985,en,en
10986,je,je
10987,ne,ne
10988,conteste,contester
10989,pas,pas
10990,vos,votre
10991,chiffres,chiffre
10992,bien,bien
10993,sûr,sûr
10994,nous,nous
10995,avions,avoir
10996,un,un
10997,excédent,excédent
10998,.,.
10999,.,.
11000,.,.
11001,C,c
11002,est,être
11003,vrai,vrai
11004,que,que
11005,nous,nous
11006,avons,avoir
11007,un,un
11008,déficit,déficit
11009,et,et
11010,je,je
11011,dis,dire
11012,heureusement,heureusement
11013,et,et
11014,bravo,bravo
11015,.,.
11016,Vous,vous
11017,aviez,avoir
11018,un,un
11019,exédent,exédent
11020,pourquoi,pourquoi
11021,.,.
11022,.,.
11023,.,.
11024,Oh,oh
11025,non,non
11026,pas,pas
11027,parce,parce
11028,qu,qu
11029,on,on
11030,exportait,exporter
11031,davantage,davantage
11032,ou,ou
11033,qu,qu
11034,on,on
11035,avait,avoir
11036,plus,plus
11037,de,de
11038,parts,part
11039,de,de
11040,marché,marché
11041,simplement,simplement
11042,parce,parce
11043,que,que
11044,nos,notre
11045,entreprises,entreprise
11046,étaient,être
11047,réduites,réduire
11048,à,à
11049,un,un
11050,état,état
11051,où,où
11052,elles,elle
11053,ne,ne
11054,pouvaient,pouvoir
11055,plus,plus
11056,investir,investir
11057,par,par
11058,conséquent,conséquent
11059,elles,elle
11060,n,n
11061,importaient,importer
11062,plus,plus
11063,et,et
11064,elles,elle
11065,exportaient,exporter
11066,ce,ce
11067,que,que
11068,nous,nous
11069,produisions,produire
11070,.,.
11071,Aujourd,aujourd
11072,hui,hui
11073,depuis,depuis
11074,nous,nous
11075,avons,avoir
11076,dieu,dieu
11077,soit,être
11078,loué,louer
11079,engagé,engager
11080,une,un
11081,politique,politique
11082,qui,qui
11083,a,avoir
11084,rendu,rendre
11085,à,à
11086,nos,notre
11087,entreprises,entreprise
11088,le,le
11089,moyen,moyen
11090,d,d
11091,investir,investir
11092,c,c
11093,est,être
11094,à,à
11095,dire,dire
11096,de,de
11097,préparer,préparer
11098,l,l
11099,avenir,avenir
11100,de,de
11101,préparer,préparer
11102,cette,ce
11103,échéance,échéance
11104,et,et
11105,cela,cela
11106,est,être
11107,capital,capital
11108,naturellement,naturellement
11109,|,|
11110,.,.
11111,.,.
11112,.,.
11113,Et,et
11114,elles,elle
11115,ont,avoir
11116,investi,investir
11117,comme,comme
11118,jamais,jamais
11119,depuis,depuis
11120,ans,an
11121,en,en
11122,deux,deux
11123,ans,an
11124,plus,plus
11125,c,c
11126,est,être
11127,à,à
11128,dire,dire
11129,plus,plus
11130,que,que
11131,tous,tout
11132,les,le
11133,pays,pays
11134,industriels,industriel
11135,.,.
11136,Naturellement,naturellement
11137,qu,qu
11138,est,être
11139,ce,ce
11140,que,que
11141,cela,cela
11142,a,avoir
11143,pour,pour
11144,conséquences,conséquence
11145,.,.
11146,.,.
11147,.,.
11148,C,c
11149,est,être
11150,que,que
11151,nous,nous
11152,importons,importer
11153,davantage,davantage
11154,ce,ce
11155,sont,être
11156,des,du
11157,importations,importation
11158,saines,sain
11159,et,et
11160,que,que
11161,nous,nous
11162,exportons,exporter
11163,moins,moins
11164,parce,parce
11165,que,que
11166,nous,nous
11167,consommons,consommer
11168,davantage,davantage
11169,notamment,notamment
11170,les,le
11171,machines,machine
11172,outils,outil
11173,que,que
11174,nous,nous
11175,produisons,produire
11176,pas,pas
11177,assez,assez
11178,d,d
11179,ailleurs,ailleurs
11180,.,.
11181,.,.
11182,.,.
11183,Mais,mais
11184,c,c
11185,est,être
11186,un,un
11187,autre,autre
11188,problème,problème
11189,.,.
11190,Alors,alors
11191,je,je
11192,ne,ne
11193,peux,pouvoir
11194,de,de
11195,ce,ce
11196,point,point
11197,de,de
11198,vue,vue
11199,que,que
11200,m,m
11201,en,en
11202,réjouir,réjouir
11203,et,et
11204,ce,ce
11205,que,que
11206,je,je
11207,souhaite,souhaiter
11208,c,c
11209,est,être
11210,savoir,savoir
11211,non,non
11212,pas,pas
11213,comme,comme
11214,vous,vous
11215,le,le
11216,dites,dire
11217,que,que
11218,la,le
11219,politique,politique
11220,que,que
11221,vous,vous
11222,préconisez,préconiser
11223,sera,être
11224,une,un
11225,politique,politique
11226,pour,pour
11227,la,le
11228,france,france
11229,je,je
11230,me,me
11231,doute,douter
11232,bien,bien
11233,que,que
11234,ce,ce
11235,ne,ne
11236,sera,être
11237,pas,pas
11238,une,un
11239,politique,politique
11240,pour,pour
11241,le,le
11242,luxembourg,luxembourg
11243,mais,mais
11244,quelle,quel
11245,sera,être
11246,cette,ce
11247,politique,politique
11248,pour,pour
11249,la,le
11250,france,france
11251,que,que
11252,vous,vous
11253,ferez,faire
11254,.,.
11255,.,.
11256,.,.
11257,Vous,vous
11258,avez,avoir
11259,fait,faire
11260,une,un
11261,politique,politique
11262,en,en
11263,.,.
11264,.,.
11265,.,.
11266,Nous,nous
11267,l,l
11268,avons,avoir
11269,vue,voir
11270,.,.
11271,.,.
11272,.,.
11273,Nationalisations,nationalisation
11274,contrôle,contrôle
11275,bureaucratie,bureaucratie
11276,.,.
11277,.,.
11278,.,.
11279,On,on
11280,a,avoir
11281,vu,voir
11282,les,le
11283,résultats,résultat
11284,.,.
11285,Moi,moi
11286,j,j
11287,ai,avoir
11288,fait,faire
11289,une,un
11290,politique,politique
11291,depuis,depuis
11292,on,on
11293,la,la
11294,connaît,connaître
11295,liberté,liberté
11296,des,du
11297,changes,change
11298,des,du
11299,prix,prix
11300,liberté,liberté
11301,du,du
11302,crédit,crédit
11303,investissements,investissement
11304,lutte,lutter
11305,contre,contre
11306,le,le
11307,chômage,chômage
11308,réussite,réussite
11309,dans,dans
11310,ce,ce
11311,domaine,domaine
11312,.,.
11313,Je,je
11314,dis,dire
11315,ce,ce
11316,que,que
11317,je,je
11318,ferai,faire
11319,.,.
11320,.,.
11321,.,.
11322,Je,je
11323,poursuivrai,poursuivre
11324,et,et
11325,j,j
11326,amplifierai,amplifier
11327,cette,ce
11328,politique,politique
11329,en,en
11330,mettant,mettre
11331,l,l
11332,accent,accent
11333,sur,sur
11334,les,le
11335,nécessités,nécessité
11336,sociales,social
11337,sur,sur
11338,lesquelles,lequel
11339,nous,nous
11340,reviendrons,revenir
11341,tout,tout
11342,à,à
11343,l,l
11344,heure,heure
11345,et,et
11346,le,le
11347,renforcement,renforcement
11348,des,du
11349,solidarités,solidarité
11350,dans,dans
11351,notre,notre
11352,pays,pays
11353,et,et
11354,la,le
11355,lutte,lutte
11356,contre,contre
11357,la,le
11358,misère,misère
11359,.,.
11360,Cela,cela
11361,tout,tout
11362,le,le
11363,monde,monde
11364,peut,pouvoir
11365,le,le
11366,comprendre,comprendre
11367,mais,mais
11368,je,je
11369,ne,ne
11370,sais,savoir
11371,toujours,toujours
11372,pas,pas
11373,nous,nous
11374,ne,ne
11375,savons,savoir
11376,toujours,toujours
11377,pas,pas
11378,quelle,quel
11379,politique,politique
11380,économique,économique
11381,vous,vous
11382,choisirez,choisir
11383,entre,entre
11384,celle,celui
11385,que,que
11386,vous,vous
11387,avez,avoir
11388,menée,mener
11389,en,en
11390,et,et
11391,celle,celui
11392,que,que
11393,je,je
11394,mène,mener
11395,depuis,depuis
11396,deux,deux
11397,ans,an
11398,.,.
11399,.,.
11400,.,.
11401,Il,il
11402,me,me
11403,semble,sembler
11404,que,que
11405,nous,nous
11406,avons,avoir
11407,rendez,rendre
11408,vous,vous
11409,dans,dans
11410,quelques,quelque
11411,minutes,minute
11412,pour,pour
11413,parler,parler
11414,de,de
11415,cela,cela
11416,non,non
11417,pas,pas
11418,spécialement,spécialement
11419,de,de
11420,l,l
11421,europe,europe
11422,mais,mais
11423,de,de
11424,la,le
11425,politique,politique
11426,économique,économique
11427,.,.
11428,.,.
11429,.,.
11430,.,.
11431,.,.
11432,.,.
11433,Nous,nous
11434,sommes,sommer|être
11435,dans,dans
11436,le,le
11437,même,même
11438,chapitre,chapitre
11439,.,.
11440,.,.
11441,.,.
11442,.,.
11443,.,.
11444,.,.
11445,Ce,ce
11446,que,que
11447,l,l
11448,on,on
11449,peut,pouvoir
11450,dire,dire
11451,c,c
11452,est,être
11453,que,que
11454,l,l
11455,analyse,analyse
11456,économique,économique
11457,anti,anti
11458,romantique,romantique
11459,qui,qui
11460,vient,venir
11461,d,d
11462,être,être
11463,exprimée,exprimer
11464,par,par
11465,le,le
11466,premier,premier
11467,ministre,ministre
11468,est,être
11469,totalement,totalement
11470,contestée,contester
11471,y,y
11472,compris,comprendre
11473,au,au
11474,sein,sein
11475,comment,comment
11476,disiez,dire
11477,vous,vous
11478,.,.
11479,.,.
11480,.,.
11481,De,de
11482,vos,votre
11483,puisque,puisque
11484,j,j
11485,ai,avoir
11486,bien,bien
11487,lu,lire
11488,avec,avec
11489,attention,attention
11490,les,le
11491,interviews,interview
11492,de,de
11493,barre,barre
11494,sur,sur
11495,le,le
11496,même,même
11497,sujet,sujet
11498,notamment,notamment
11499,au,au
11500,journal,journal
11501,les,le
11502,echos,echos
11503,dans,dans
11504,lesquels,lequel
11505,il,il
11506,conteste,contester
11507,absolument,absolument
11508,la,le
11509,réalité,réalité
11510,de,de
11511,vos,votre
11512,propos,propos
11513,.,.
11514,Suite,suite
11515,sur,sur
11516,la,le
11517,politique,politique
11518,économique,économique
11519,deuxièmement,deuxièmement
11520,tout,tout
11521,de,de
11522,même,même
11523,tirer,tirer
11524,matière,matière
11525,à,à
11526,réjouissance,réjouissance
11527,là,là
11528,encore,encore
11529,le,le
11530,paradoxe,paradoxe
11531,ne,ne
11532,peut,pouvoir
11533,pas,pas
11534,abuser,abuser
11535,les,le
11536,français,français
11537,du,du
11538,fait,fait
11539,qu,qu
11540,il,il
11541,y,y
11542,avait,avoir
11543,en,en
11544,milliards,milliard
11545,d,d
11546,excédents,excédent
11547,de,de
11548,produits,produit
11549,industriels,industriel
11550,de,de
11551,vente,vente
11552,de,de
11553,produits,produit
11554,industriels,industriel
11555,que,que
11556,nous,nous
11557,en,en
11558,sommes,sommer|être
11559,arrivés,arriver
11560,au,au
11561,point,point
11562,que,que
11563,dans,dans
11564,le,le
11565,document,document
11566,des,du
11567,comptes,comptes
11568,annuels,annuel
11569,de,de
11570,la,le
11571,nation,nation
11572,il,il
11573,est,être
11574,dit,dire
11575,que,que
11576,malgré,malgré
11577,la,le
11578,réussite,réussite
11579,de,de
11580,l,l
11581,agro,agro
11582,alimentaire,alimentaire
11583,et,et
11584,malgré,malgré
11585,la,le
11586,baisse,baisse
11587,de,de
11588,la,le
11589,note,note
11590,des,du
11591,produits,produit
11592,pétroliers,pétrolier
11593,cette,ce
11594,note,note
11595,a,avoir
11596,baissé,baisser
11597,de,de
11598,milliards,milliard
11599,au,au
11600,cours,cour|cours
11601,de,de
11602,ces,ce
11603,deux,deux
11604,dernières,dernier
11605,années,année
11606,nous,nous
11607,avons,avoir
11608,tout,tout
11609,de,de
11610,même,même
11611,trouvé,trouver
11612,le,le
11613,moyen,moyen
11614,de,de
11615,tomber,tomber
11616,à,à
11617,moins,moins
11618,milliards,milliard
11619,exactement,exactement
11620,.,.
11621,Ceci,ceci
11622,veut,vouloir
11623,dire,dire
11624,qu,qu
11625,en,en
11626,l,l
11627,espace,espace
11628,de,de
11629,trois,trois
11630,ans,an
11631,nous,nous
11632,avons,avoir
11633,une,un
11634,chute,chute
11635,de,de
11636,milliards,milliard
11637,dans,dans
11638,nos,notre
11639,produits,produit
11640,manufacturés,manufacturer
11641,avec,avec
11642,milliards,milliard
11643,de,de
11644,moins,moins
11645,à,à
11646,payer,payer|payer
11647,sur,sur
11648,le,le
11649,plan,plan
11650,énergétique,énergétique
11651,c,c
11652,est,être
11653,à,à
11654,dire,dire
11655,sur,sur
11656,le,le
11657,plan,plan
11658,pétrolier,pétrolier
11659,.,.
11660,C,c
11661,est,être
11662,un,un
11663,échec,échec
11664,et,et
11665,un,un
11666,échec,échec
11667,grave,grave
11668,.,.
11669,.,.
11670,.,.
11671,Votre,votre
11672,explication,explication
11673,c,c
11674,est,être
11675,parce,parce
11676,que,que
11677,.,.
11678,.,.
11679,.,.
11680,C,c
11681,est,être
11682,parce,parce
11683,que,que
11684,.,.
11685,.,.
11686,.,.
11687,Il,il
11688,n,n
11689,empêche,empêcher
11690,que,que
11691,si,si
11692,vous,vous
11693,deviez,devoir
11694,continuer,continuer
11695,cette,ce
11696,politique,politique
11697,ce,ce
11698,serait,être
11699,très,très
11700,fâcheux,fâcheux
11701,pour,pour
11702,notre,notre
11703,avenir,avenir
11704,.,.
11705,Vous,vous
11706,me,me
11707,dites,dire
11708,et,et
11709,vous,vous
11710,que,que
11711,voulez,vouloir
11712,vous,vous
11713,faire,faire
11714,vous,vous
11715,avez,avoir
11716,tranché,trancher
11717,les,le
11718,questions,question
11719,vous,vous
11720,c,c
11721,est,être
11722,un,un
11723,échec,échec
11724,.,.
11725,Si,si
11726,vous,vous
11727,devez,devoir
11728,expliquer,expliquer
11729,que,que
11730,tout,tout
11731,est,être
11732,échec,échec
11733,notre,notre
11734,discussion,discussion
11735,va,aller
11736,tourner,tourner
11737,en,en
11738,rond,rond
11739,.,.
11740,Nous,nous
11741,avons,avoir
11742,préparé,préparer
11743,la,le
11744,liberté,liberté
11745,des,du
11746,changes,change
11747,la,le
11748,liberté,liberté
11749,des,du
11750,prix,prix
11751,on,on
11752,en,en
11753,était,être
11754,à,à
11755,en,en
11756,mars,mars
11757,et,et
11758,nous,nous
11759,savons,savoir
11760,bien,bien
11761,qu,qu
11762,au,au
11763,sein,sein
11764,de,de
11765,l,l
11766,europe,europe
11767,il,il
11768,faut,falloir
11769,que,que
11770,toutes,tout
11771,les,le
11772,frontières,frontière
11773,tombent,tomber
11774,.,.
11775,Quand,quand
11776,j,j
11777,ai,avoir
11778,engagé,engager
11779,la,le
11780,france,france
11781,dans,dans
11782,le,le
11783,grand,grand
11784,marché,marché
11785,je,je
11786,savais,savoir
11787,bien,bien
11788,c,c
11789,était,être
11790,ma,mon
11791,proposition,proposition
11792,que,que
11793,désormais,désormais
11794,nous,nous
11795,nous,nous
11796,battrions,battre
11797,dans,dans
11798,le,le
11799,bon,bon
11800,sens,sen|sens
11801,du,du
11802,terme,terme
11803,avec,avec
11804,nos,notre
11805,concurrents,concurrent
11806,de,de
11807,l,l
11808,europe,europe
11809,nos,notre
11810,onze,onze
11811,partenaires,partenaire
11812,à,à
11813,égalité,égalité
11814,sans,sans
11815,aucune,aucun
11816,protection,protection
11817,.,.
11818,Voilà,voilà
11819,ma,mon
11820,politique,politique
11821,je,je
11822,veux,vouloir
11823,engager,engager
11824,la,le
11825,france,france
11826,dans,dans
11827,l,l
11828,europe,europe
11829,en,en
11830,acceptant,accepter
11831,la,le
11832,concurrence,concurrence
11833,et,et
11834,la,le
11835,compétition,compétition
11836,avec,avec
11837,bien,bien
11838,entendu,entendre
11839,la,le
11840,volonté,volonté
11841,de,de
11842,la,la
11843,gagner,gagner
11844,.,.
11845,Une,un
11846,information,information
11847,seulement,seulement
11848,.,.
11849,.,.
11850,.,.
11851,Monsieur,monsieur
11852,mitterrand,mitterrand
11853,dans,dans
11854,cette,ce
11855,partie,partie
11856,économique,économique
11857,et,et
11858,sociale,social
11859,qui,qui
11860,est,être
11861,encore,encore
11862,devant,devant
11863,nous,nous
11864,il,il
11865,vous,vous
11866,reste,rester
11867,trois,trois
11868,minutes,minute
11869,de,de
11870,temps,temps
11871,de,de
11872,parole,parole
11873,ce,ce
11874,qui,qui
11875,est,être
11876,peu,peu
11877,pour,pour
11878,parler,parler
11879,du,du
11880,chômage,chômage
11881,notamment,notamment
11882,les,le
11883,problèmes,problème
11884,de,de
11885,l,l
11886,emploi,emploi
11887,.,.
11888,Si,si
11889,vous,vous
11890,voulez,vouloir
11891,bien,bien
11892,nous,nous
11893,passerons,passer
11894,après,après
11895,l,l
11896,intervention,intervention
11897,de,de
11898,chirac,chirac
11899,à,à
11900,ces,ce
11901,problèmes,problème
11902,.,.
11903,Une,un
11904,simple,simple
11905,question,question
11906,monsieur,monsieur
11907,mitterrand,mitterrand
11908,vous,vous
11909,parlez,parler
11910,de,de
11911,l,l
11912,europe,europe
11913,avez,avoir
11914,vous,vous
11915,l,l
11916,intention,intention
11917,de,de
11918,poursuivre,poursuivre
11919,la,le
11920,politique,politique
11921,de,de
11922,privatisation,privatisation
11923,qui,qui
11924,est,être
11925,conforme,conforme
